# This file lists special protos that Gazelle knows how to import. This is used to generate
# code for proto and Go resolvers.
#
# Generated by language/proto/gen/update_proto_csv.go
# Do not edit directly.
#
# proto name,proto label,go import path,go proto label
google/protobuf/any.proto,@com_google_protobuf//:any_proto,github.com/golang/protobuf/ptypes/any,@io_bazel_rules_go//proto/wkt:any_go_proto
google/ads/googleads/v12/errors/time_zone_error.proto,@go_googleapis//google/ads/googleads/v12/errors:errors_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/errors,@go_googleapis//google/ads/googleads/v12/errors:errors_go_proto
google/ads/googleads/v12/errors/url_field_error.proto,@go_googleapis//google/ads/googleads/v12/errors:errors_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/errors,@go_googleapis//google/ads/googleads/v12/errors:errors_go_proto
google/ads/googleads/v12/errors/user_data_error.proto,@go_googleapis//google/ads/googleads/v12/errors:errors_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/errors,@go_googleapis//google/ads/googleads/v12/errors:errors_go_proto
google/ads/googleads/v12/errors/user_list_error.proto,@go_googleapis//google/ads/googleads/v12/errors:errors_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/errors,@go_googleapis//google/ads/googleads/v12/errors:errors_go_proto
google/ads/googleads/v12/errors/youtube_video_registration_error.proto,@go_googleapis//google/ads/googleads/v12/errors:errors_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/errors,@go_googleapis//google/ads/googleads/v12/errors:errors_go_proto
google/ads/googleads/v12/resources/accessible_bidding_strategy.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/account_budget.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/account_budget_proposal.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/account_link.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_ad.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_ad_asset_combination_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_ad_asset_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_ad_label.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_asset_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_audience_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_bid_modifier.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_criterion.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_criterion_customizer.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_criterion_label.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_criterion_simulation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_customizer.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_extension_setting.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_feed.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_label.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_group_simulation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_parameter.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/ad_schedule_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/age_range_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_field_type_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_group.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_group_asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_group_listing_group_filter.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_group_product_group_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_group_signal.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_set_asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/asset_set_type_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/audience.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/batch_job.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/bidding_data_exclusion.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/bidding_seasonality_adjustment.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/bidding_strategy.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/bidding_strategy_simulation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/billing_setup.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/call_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_asset_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_audience_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_bid_modifier.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_budget.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_conversion_goal.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_criterion.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_criterion_simulation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_customizer.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_draft.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_extension_setting.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_feed.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_group.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_label.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_shared_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/campaign_simulation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/carrier_constant.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/change_event.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/change_status.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/click_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/combined_audience.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/conversion_action.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/conversion_custom_variable.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/conversion_goal_campaign_config.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/conversion_value_rule.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/conversion_value_rule_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/currency_constant.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/custom_audience.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/custom_conversion_goal.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/custom_interest.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_asset.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_asset_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_client.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_client_link.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_conversion_goal.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_customizer.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_extension_setting.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_feed.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_label.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_manager_link.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_negative_criterion.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_user_access.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customer_user_access_invitation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/customizer_attribute.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/detail_placement_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/detailed_demographic.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/display_keyword_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/distance_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/domain_category.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/dynamic_search_ads_search_term_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/expanded_landing_page_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/experiment.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/experiment_arm.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/extension_feed_item.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_item.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_item_set.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_item_set_link.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_item_target.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_mapping.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/feed_placeholder_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/gender_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/geo_target_constant.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/geographic_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/google_ads_field.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/group_placement_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/hotel_group_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/hotel_performance_view.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
google/ads/googleads/v12/resources/hotel_reconciliation.proto,@go_googleapis//google/ads/googleads/v12/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v12/resources,@go_googleapis//google/ads/googleads/v12/resources:resources_go_proto
